2017/01/20 01:46:29,Fri,38.35,Mbit/s,5.37,Mbit/s
2017/01/20 01:47:01,Fri,31.57,Mbit/s,5.12,Mbit/s
2017/01/20 01:47:35,Fri,31.22,Mbit/s,7.11,Mbit/s
2017/01/20 01:48:07,Fri,39.97,Mbit/s,7.28,Mbit/s
2017/01/20 01:48:39,Fri,41.11,Mbit/s,7.27,Mbit/s
2017/01/20 01:49:11,Fri,37.71,Mbit/s,7.14,Mbit/s
2017/01/20 01:49:44,Fri,40.45,Mbit/s,7.66,Mbit/s
2017/01/20 01:50:17,Fri,43.60,Mbit/s,7.82,Mbit/s
2017/01/20 01:50:50,Fri,38.29,Mbit/s,7.43,Mbit/s
2017/01/20 01:51:22,Fri,35.21,Mbit/s,7.52,Mbit/s
2017/01/20 01:51:55,Fri,42.16,Mbit/s,8.00,Mbit/s
2017/01/20 01:52:29,Fri,37.67,Mbit/s,6.96,Mbit/s
2017/01/20 01:53:02,Fri,36.99,Mbit/s,6.11,Mbit/s
2017/01/20 01:53:35,Fri,42.62,Mbit/s,7.63,Mbit/s
2017/01/20 01:54:08,Fri,41.57,Mbit/s,8.11,Mbit/s
2017/01/20 01:54:41,Fri,39.97,Mbit/s,7.79,Mbit/s
2017/01/20 01:55:13,Fri,40.55,Mbit/s,8.10,Mbit/s
2017/01/20 01:55:46,Fri,39.33,Mbit/s,7.78,Mbit/s
2017/01/20 01:56:19,Fri,38.04,Mbit/s,7.49,Mbit/s
2017/01/20 01:56:51,Fri,40.47,Mbit/s,7.52,Mbit/s
2017/01/20 01:57:24,Fri,38.50,Mbit/s,7.55,Mbit/s
2017/01/20 01:57:57,Fri,37.40,Mbit/s,7.74,Mbit/s
2017/01/20 01:58:30,Fri,40.86,Mbit/s,7.50,Mbit/s
2017/01/20 01:59:03,Fri,38.00,Mbit/s,7.61,Mbit/s
2017/01/20 01:59:35,Fri,39.29,Mbit/s,8.06,Mbit/s
2017/01/20 02:00:10,Fri,33.83,Mbit/s,7.51,Mbit/s
2017/01/20 02:00:43,Fri,25.03,Mbit/s,7.80,Mbit/s
2017/01/20 02:01:15,Fri,36.77,Mbit/s,8.23,Mbit/s
2017/01/20 02:01:47,Fri,39.93,Mbit/s,7.84,Mbit/s
2017/01/20 02:02:22,Fri,37.07,Mbit/s,7.67,Mbit/s
2017/01/20 02:02:54,Fri,39.95,Mbit/s,7.87,Mbit/s
2017/01/20 02:03:27,Fri,31.26,Mbit/s,7.56,Mbit/s
2017/01/20 02:03:59,Fri,22.92,Mbit/s,6.45,Mbit/s
2017/01/20 02:04:32,Fri,35.00,Mbit/s,7.55,Mbit/s
2017/01/20 02:05:05,Fri,31.47,Mbit/s,7.34,Mbit/s
2017/01/20 02:05:38,Fri,38.50,Mbit/s,7.68,Mbit/s
2017/01/20 02:06:11,Fri,38.66,Mbit/s,7.43,Mbit/s
2017/01/20 02:06:44,Fri,39.55,Mbit/s,7.33,Mbit/s
2017/01/20 02:07:17,Fri,37.64,Mbit/s,7.44,Mbit/s
2017/01/20 02:07:50,Fri,33.01,Mbit/s,7.46,Mbit/s
2017/01/20 02:08:24,Fri,40.72,Mbit/s,6.15,Mbit/s
2017/01/20 02:08:58,Fri,41.32,Mbit/s,7.79,Mbit/s
2017/01/20 02:09:30,Fri,36.40,Mbit/s,7.44,Mbit/s
2017/01/20 02:10:04,Fri,25.46,Mbit/s,7.55,Mbit/s
2017/01/20 02:10:36,Fri,40.79,Mbit/s,7.77,Mbit/s
2017/01/20 02:11:09,Fri,38.50,Mbit/s,7.48,Mbit/s
2017/01/20 02:11:41,Fri,42.45,Mbit/s,6.68,Mbit/s
2017/01/20 02:12:16,Fri,34.76,Mbit/s,5.00,Mbit/s
2017/01/20 02:12:48,Fri,42.47,Mbit/s,7.95,Mbit/s
2017/01/20 02:13:23,Fri,41.58,Mbit/s,6.93,Mbit/s
2017/01/20 02:13:55,Fri,44.42,Mbit/s,4.14,Mbit/s
2017/01/20 02:14:28,Fri,41.63,Mbit/s,7.57,Mbit/s
2017/01/20 02:15:00,Fri,32.71,Mbit/s,7.75,Mbit/s
2017/01/20 02:15:33,Fri,41.70,Mbit/s,7.60,Mbit/s
2017/01/20 02:16:05,Fri,42.59,Mbit/s,7.77,Mbit/s
2017/01/20 02:16:38,Fri,41.74,Mbit/s,7.78,Mbit/s
2017/01/20 02:17:11,Fri,43.98,Mbit/s,7.64,Mbit/s
2017/01/20 02:17:46,Fri,39.20,Mbit/s,7.75,Mbit/s
2017/01/20 02:18:19,Fri,43.14,Mbit/s,7.66,Mbit/s
2017/01/20 02:18:51,Fri,43.21,Mbit/s,7.88,Mbit/s
2017/01/20 02:19:24,Fri,42.10,Mbit/s,7.99,Mbit/s
2017/01/20 02:19:57,Fri,37.96,Mbit/s,7.74,Mbit/s
2017/01/20 02:20:34,Fri,40.37,Mbit/s,7.72,Mbit/s
2017/01/20 02:21:07,Fri,33.91,Mbit/s,7.63,Mbit/s
2017/01/20 02:21:40,Fri,41.17,Mbit/s,7.82,Mbit/s
2017/01/20 02:22:14,Fri,42.92,Mbit/s,7.77,Mbit/s
2017/01/20 02:22:46,Fri,40.78,Mbit/s,7.97,Mbit/s
2017/01/20 02:23:20,Fri,35.44,Mbit/s,7.98,Mbit/s
2017/01/20 02:23:55,Fri,41.96,Mbit/s,7.02,Mbit/s
2017/01/20 02:24:28,Fri,42.40,Mbit/s,7.77,Mbit/s
2017/01/20 02:25:01,Fri,32.89,Mbit/s,6.28,Mbit/s
